"year","workauthorization","country","gender","degree","college","department","major","graddate","status","employer.school","jobtitle.gradprogram","city","state.country","graddegree","useful","dateoffered","dateaccepted","jobfunction","employerindustry","numoffers","pop","lat","long","capital"
2014,"U.S. Citizen","United States","Female","BS","MCS","Chemistry","CMY","S14","E","PPG Industries","Chemist","Huntsville","AL",NA,"Hired from summer internship","41653","41684","Engineering: Quality control","manufacturing",1,169155,34.71,-86.63,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Biological Sciences","BSC","S14","E","National Institutes of Health","Intramural Research Training Award Program","Bethesda","MD",NA,NA,NA,NA,"Research","education",NA,52217,38.99,-77.12,0
2014,"Non-US Citizen","India","Female","BS","MCS","Biological Sciences","BSC","S14","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Biological Sciences","BSC","S14","G","Carnegie Mellon University","Health Care Policy and Management","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Chemistry","CMY","S14","G","Icahn School of Medicine at Mount Sinai","Medical School","New York","NY","MD",NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Chemistry","CMY","S14","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Chemistry","CMY","S14","G","University of Massachusetts Amherst","Chemistry","Amherst","MA","PhD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BS","MCS","Biological Sciences","BSC","S14","G","University of Pittsburgh","Interdisciplinary Biomedical Graduate Program","Pittsburgh","PA","PhD",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"Permanent Resident","United States","Female","BS","MCS","Chemistry","CMY","F13","G","New York University","Dental School","New York","NY","DDS",NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Biological Sciences","BSC","S14","G","University of Wisconsin","Biochemistry","Madison","WI","PhD",NA,NA,NA,NA,NA,NA,227642,43.08,-89.39,2
2014,"U.S. Citizen","United States","Female","BS","MCS","Physics","PHYAP","S14","G","Louisiana State University","Physics","Baton Rouge","LA","PhD","Networking",NA,NA,NA,NA,NA,222217,30.45,-91.13,2
2014,"U.S. Citizen","United States","Female","BS","MCS","Mathematical Sciences","MSCM","S14","G","Carnegie Mellon University","Statistics","Pittsburgh","PA","PhD",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Biological Sciences","BSC","S14","G","Carnegie Mellon University","Health Care Policy and Management","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Chemistry","CMY","S14","G","Ohio State University","Medical School","Columbus","OH","MD",NA,NA,NA,NA,NA,NA,741677,39.99,-82.99,2
2014,"U.S. Citizen","United States","Female","BS","MCS","Biological Sciences","BSC","S13","G","University College London","Biomedical Sciences",NA,NA,"MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","Korea","Female","BS","MCS","Chemistry","CMY","S14","G","Temple University School of Medicine","Dental School","Philadelphia","PA","DMD",NA,NA,NA,NA,NA,NA,1439814,40.01,-75.13,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Mathematical Sciences","MSCM","S14","G","University of Illinois at Urbana–Champaign","Mathematics","Champaign","IL","PhD",NA,NA,NA,NA,NA,NA,76999,40.11,-88.26,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Biological Sciences","BSCNSC","S14","G","Carnegie Mellon University","Health Care Policy and Management","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Physics","PHY","S14","G","Southern Methodist University","High Energy Particle Physics","Dallas","TX","PhD",NA,NA,NA,NA,NA,NA,1216543,32.79,-96.77,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Mathematical Sciences","MSCSTA","S14","G","University of North Carolina","Biostatistics","Chapel Hill","NC","PhD",NA,NA,NA,NA,NA,NA,47613,35.93,-79.04,0
2014,"Permanent Resident","United States","Female","BS","MCS","Biological Sciences","BSCPSY","F13","G","Touro University","Medical School","San Francisco","CA","DO",NA,NA,NA,NA,NA,NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Chemistry","CMY","S14","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","MCS","Biological Sciences","BSCPSY","S14","G","Colorado University School of Medicine","Medical School",NA,"CO","MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Non-US Citizen","Korea","Female","BS","MCS","Chemistry","CMY","S13","G","Oregon State University","Nuclear Chemistry","Corvalis","OR","PhD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S13","E","Mmodal","Software Engineer","Pittsburgh","PA",NA,NA,NA,NA,"Software Engineering","technology",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Google",NA,NA,NA,NA,NA,NA,NA,NA,"technology",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Google","Software Engineer","Mountian View","CA",NA,NA,"41518","41548","Software Engineering","technology",2,NA,NA,NA,NA
2014,"Permanent Resident","United States","Female","BS","SCS","Computer Science","CS","S14","E","Amazon","Software Development Engineer","Seattle","WA",NA,"Networking","41518","41579","Software Development","retail",2,570430,47.62,-122.35,0
2014,"Non-US Citizen","Korea","Female","BS","SCS","Computer Science","CS","S14","E","LinkedIn","Software Engineer","San Francisco","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,723724,37.77,-122.45,0
2014,"Permanent Resident","United States","Female","BS","SCS","Computer Science","CS","S14","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Capital One","Software Engineer","Dallas","TX",NA,NA,NA,NA,"Software Engineering","financial services",NA,1216543,32.79,-96.77,0
2014,"Non-US Citizen","China","Female","BS","SCS","Computer Science","CS","S14","E","Google","Software Engineer","Mountain View","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,67788,37.4,-122.08,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Etsy","Software Engineer","Brooklyn","NY",NA,"Hired from summer internship","41579","41579","Software Engineering","technology",1,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Polyvore","Software Engineer","Mountian View","CA",NA,"Networking","41548","41609","Software Engineering","technology",3,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Cisco","Software Engineer","San Francisco","CA",NA,"Networking","41609","41640","Software Engineering","technology",6,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","IMS Incorporated","Web Application Developer","Calverton","MD",NA,NA,NA,NA,"Software Development","technology",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Hearsay Social","Software Engineer","San Francisco","CA",NA,"TartanTRAK & Online Job Lisiting Site",NA,NA,"Software Engineering","technology",2,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","F13","E","Google","Software Engineer","New York","NY",NA,NA,NA,NA,"Software Engineering","technology",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Apple","Project Manager","Cupertino","CA",NA,NA,NA,NA,"Product Development/Management","technology",NA,50952,37.31,-122.05,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Microsoft","Software Development Engineer","Seattle","WA",NA,NA,NA,NA,"Software Development","technology",NA,570430,47.62,-122.35,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Microsoft","Software Development Engineer","Seattle","WA",NA,NA,NA,NA,"Software Development","technology",NA,570430,47.62,-122.35,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Spiceworks","Test Engineer","Austin","TX",NA,NA,NA,NA,"Software Engineering","technology",NA,683404,30.31,-97.75,2
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Palantir Technologies","Full Stack Engineer","San Francisco","CA",NA,"Job Fair & Networking","41548","41579","Software Engineering","technology",9,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Amazon","Software Development Engineer","Seattle","WA",NA,NA,NA,NA,"Software Development","retail",NA,570430,47.62,-122.35,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Google","Software Engineer","Mountain View","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,67788,37.4,-122.08,0
2014,"Non-US Citizen","Malaysia","Female","BS","SCS","Computer Science","CS","S14","E","ToonChat","Product Development/Programming","Cleveland","OH",NA,NA,NA,NA,"Product Development/Management","technology",NA,443949,41.48,-81.68,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Cisco","Software Engineer","Cary","NC",NA,"Networking","41579","41609","Software Engineering","technology",1,106117,35.78,-78.8,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","RetailMeNot","Software Engineer","Austin","TX",NA,NA,NA,NA,"Software Engineering","technology",NA,683404,30.31,-97.75,2
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S13","E","The Efficiency Network","Software Engineer","Pittsburgh","PA",NA,NA,NA,NA,"Software Engineering","technology",NA,316272,40.44,-79.98,0
2014,"Non-US Citizen","China","Female","BS","SCS","Computer Science","CS","S14","E","Dropbox","Software Engineer","San Francisco","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,723724,37.77,-122.45,0
2014,"Permanent Resident","United States","Female","BS","SCS","Computer Science","CS","S14","E","Amazon","Software Development Engineer","Seattle","WA",NA,NA,NA,NA,"Software Development","retail",NA,570430,47.62,-122.35,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","S14","E","Yahoo","Android Engineer","New York","NY",NA,NA,NA,NA,"Software Engineering","technology",NA,8124427,40.67,-73.94,0
2014,"Non-US Citizen","Singapore","Female","BS","SCS","Computer Science","CS","S14","E","Google","Software Engineer","Mountain View","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,67788,37.4,-122.08,0
2014,"U.S. Citizen","United States","Female","BS","SCS","Computer Science","CS","F13","E","Medium","Software Engineer","San Francisco","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,723724,37.77,-122.45,0
2014,"Non-US Citizen","India","Female","BS","SCS","Computer Science","CS","S14","G","Carnegie Mellon University","Computer Science","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"Non-US Citizen","China","Female","BS","SCS","Computer Science","CS","S14","G","Carnegie Mellon University","Language Technologies","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","F13","E","Mitsubishi Electric","Design Engineer","Pittsburgh","PA",NA,"job fair-Pittsburgh Tech Connect",NA,NA,"Engineering: Mechanical","manufacturing",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","SpaceX","Tooling Design Engineer","Los Angeles","CA",NA,"Hired from summer internship","41487","41518","Engineering: Mechanical","manufacturing",3,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","E","Vitech Systems Group","Associate Solutions Analyst","New York","NY",NA,"job fair",NA,NA,"Analyst Other","technology",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","Ford Motor Company","Product Development Engineer","Detroit","MI",NA,"Job Fair",NA,"41609","Engineering: Mechanical","manufacturing",2,871789,42.38,-83.1,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Civil & Environmental Engineering","CIV","F13","E","General Dynamics Electric Boat","Project Engineer",NA,NA,NA,NA,NA,NA,"Project Engineering","engineering",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","Bechtel Marine Propulsion Corp.","Crews Training Engineer","Charleston","SC",NA,"TartanTRAK","41548","41548","Engineering: Mechanical","engineering",1,106372,32.79,-79.99,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","Isuzu","Product Design Engineer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","E","Dow Chemical","Improvement Engineer","Houston","TX",NA,"Internship",NA,NA,"Engineering Other","manufacturing",NA,2043005,29.77,-95.39,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Civil & Environmental Engineering","CIV","S14","E","US Army Corps of Engineers","Environmental Research Associate","Boston","MA",NA,"networking","41730","41760","Research","engineering",2,567759,42.34,-71.02,2
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","Worthington Cylinders","Manufacturing Engineer","Lancaster","OH",NA,"Networking",NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","Fidelity Flight Simulation (F2SI)",NA,"Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","Northrop Grumman Corporation","Mechanical Engineer","Baltimore","MD",NA,"Hired from summer internship","41487","Nov- 2-13","Engineering: Mechanical","manufacturing",1,602658,39.3,-76.61,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","Schlumberger","Unknown",NA,"TX",NA,NA,NA,NA,"Engineering: Field Engineering","energy",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male",NA,"CIT","Mechanical Engineering","MEG","S14","E","Gerresheimer","Specifications Engineer","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"Permanent Resident","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","E","Abbvie","Operations Development","Chicago","IL",NA,"Networking",NA,NA,"Operations","pharmaceuticals",NA,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Civil & Environmental Engineering","CIV","S14","E","Turner Construction","Engineering Income","Dallas","TX",NA,"Networking",NA,NA,"Design/Construction Engineering","engineering",1,1216543,32.79,-96.77,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Civil & Environmental Engineering","CIV","S14","E","Alcoa","Management Consulting and Strategy Analyst","Pittsburgh","PA",NA,"Job Fair","41334","41365","Consulting Management/Strategy","manufacturing",1,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","Accenture","Consultant","New York","NY",NA,"TartanTRAK & Hired from summer internship","41548","41579","Consulting: Management/Strategy","consulting",3,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Civil & Environmental Engineering","CIV","S14","E","Denver Public Schools","Denver Math Fellow","Denver","CO",NA,NA,NA,NA,NA,NA,NA,556575,39.77,-104.87,2
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","E","Aspen Technology","Assoicate Engineer","Melrose","MA",NA,"Networking",NA,NA,"Engineering","technology",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","RockPaperRobot","Product Engineer","New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"Non-US Citizen","Canada","Male","BS","CIT","Mechanical Engineering","MEG","S14","E","KPMG","Consultant",NA,"Hong Kong",NA,"On-line Job listing Site","41671","41671","Consulting: Management/Strategy","consulting",2,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Materials Science","MSE","S14","E","Ambri","Engineering Technician","Cambridge","MA",NA,NA,NA,NA,"Engineering: Materials","energy",NA,101342,42.38,-71.12,0
